Name,Year,Director,خفن,Type,Animation,Comment,URL,Casts
The Professor,2018,Wayne Roberts,*,Movie,IsNot,,https://www.imdb.com//title/tt6865690/?ref_=fn_al_tt_1,"Johnny Depp, Rosemarie DeWitt, Odessa Young, Danny Huston, Zoey Deutch, Devon Terrell, Ron Livingston, Linda Emond, Matreya Scarrwener, Siobhan Fallon Hogan, Paloma Kwiatkowski, Kaitlyn Bernard, Michael Kopsa, Dion Riley, Justine Warrington, Ken Kramer, Christine Willes, Denalda Williams, Keith MacKechnie, Dolores Drake, Debbie Podowski, Javier Lacroix, Marilyn Norry, Katherine Evans, Farrah Aviva, Maarten Bayliss, Clive Holloway, Rohan Campbell, Carolyn Yonge, Megan Peta Hill, Liam Raymond Dib, Robyn Bradley, Bob Phipps, Jessica Heafey, Brenda Matthews, Sidney"
The Revenant,2015,Alejandro G. Iñárritu,,Movie,IsNot,,https://www.imdb.com//title/tt1663202/?ref_=fn_al_tt_1,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter, Forrest Goodluck, Paul Anderson, Kristoffer Joner, Joshua Burge, Duane Howard, Melaw Nakehk'o, Fabrice Adde, Arthur RedCloud, Christopher Rosamond, Robert Moloney, Lukas Haas, Brendan Fletcher, Tyson Wood, McCaleb Burnett, Vincent Leclerc, Stephane Legault, Emmanuel Bilodeau, Cole Vandale, Tom Guiry, Scott Olynek, Amelia Crow Show, Peter Strand Rumpel, Timothy Lyle, Kory Grim, Anthony Starlight, Jamie Medicine Crane, Veronica Marlowe, Clarence Hoof, Dion Little Child, Blake Wildcat, Paul Young Pine, Cody Big Tobacco, Dallas Young Pine, Chesley Wilson, Michael Fraser, Scott Duncan, Mariah Old Shoes, Grace Dove, Adrian Glynn McMorran, Isaiah Tootoosis, Alex Bisping, Chris Ippolito, Jeffrey Olynek, C. Adam Leigh, Kevin Corey, Daniel Rampanen, Javier Botet, Haysam Kadri, Jordan Crawford, David Rampanen"
The Rroom,2019,Tommy Wiseau,,Movie,IsNot,,https://www.imdb.com//title/tt0368226/?ref_=fn_al_tt_1,"Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman, Carolyn Minnott, Robyn Paris, Mike Holmes, Dan Janjigian, Kyle Vogt, Greg Ellery, Piper Gore, Kari McDermott, Jennifer Vanderbliek, Bennett Dunn, Padma Moyer, Daron Jennings, Thomas E. Webster, Nora DeMarcky, Arelle Mitkowski, Frank Willey"
The Shawshank Redemption,1994,Frank Darabont,*,Movie,IsNot,,https://www.imdb.com//title/tt0111161/?ref_=fn_al_tt_1,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella, Paul McCrane, Renee Blaine, Scott Mann, John Horton, Gordon Greene, Alfonso Freeman, Vincent Foster, John E. Summers, Frank Medrano, Mack Miles, Alan R. Kessler, Morgan Lund, Cornell Wallace, Gary Lee Davis, Neil Summers, Ned Bellamy, Joe Pecoraro, Harold E. Cope Jr., Brian Delate, Don McManus, Donald Zinn, Dorothy Silver, Robert Haley, Dana Snyder, John D. Craig, Ken Magee, Eugene C. DePasquale, Bill Bolender, Ron Newell, John R. Woodward, Chuck Brauchler, Dion Anderson, Claire Slemmer, James Kisicki, Rohn Thomas, Charlie Kearns, Rob Reider, Brian Brophy, Paul Kennedy"
The Sixth Sense,1999,M. Night Shyamalan,*,Movie,IsNot,,https://www.imdb.com//title/tt0167404/?ref_=fn_al_tt_1,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams, Trevor Morgan, Donnie Wahlberg, Peter Anthony Tambakis, Jeffrey Zubernis, Bruce Norris, Glenn Fitzgerald, Greg Wood, Mischa Barton, Angelica Page, Lisa Summerour, Firdous Bamji, Samia Shoaib, Hayden Saunier, Janis Dardaris, Neill Hartley, Sarah Ripard, Heidi Fischer, KaDee Strickland, Michael J. Lyons, Samantha Fitzpatrick, Holly Cross Vagley, Kate Kearney-Patch, Marilyn Shanok, M. Night Shyamalan, Wes Heywood, Nico Woulard, Carol Nielson, Keith Woulard, Jodi Dawson, Tony Michael Donnelly, Ronnie Lea, Carlos Xavier Lopez, Gino Inverso, Ellen Sheppard, Tom McLaughlin, Candy Aston-Dennis, Patrick McDade, Jose L. Rodriguez"
The Theory of Everything,2014,James Marsh,,Movie,IsNot,,https://www.imdb.com//title/tt2980516/?ref_=fn_al_tt_1,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry, Finlay Wright-Stephens, Harry Lloyd, Alice Orr-Ewing, David Thewlis, Thomas Morrison, Michael Marcus, Gruffudd Glyn, Paul Longley, Emily Watson, Guy Oliver-Watts, Simon McBurney, Lucy Chappell, Charlotte Hope, Abigail Cruttenden, Nicholas Gerard-Martin, Anthony Skrimshire, Christian McKay, Adam Godley, Nicola Sloane, Lottie Hamilton, Enzo Cilenti, Rufus Taylor, Delilah Sexton, Eileen Davies, Simon Chandler, Georg Nikoloff, Oliver Payne, Raffiella Chapman, Charlie Cox, Sam Houston, Victoria Emslie, Frank Leboeuf, Maxine Peake, Will Barton, Lucy Challenger, Nicola Victoria Buck, Stuart Benson, Andrew Bridgmont, Jamie Edwards, Jumaane Brown"
The Trial of the Chigago7,2020,"Ali Abbasi, Jeremy Webb, Neil Druckmann, Peter Hoar, Liza Johnson, Craig Mazin, Jasmila Zbanic",*,Movie,IsNot,,https://www.imdb.com//title/tt3581920/?ref_=fn_al_tt_1,Pedro Pascal
The Truman Show,1998,Peter Weir,*,Movie,IsNot,,https://www.imdb.com//title/tt0120382/?ref_=fn_al_tt_1,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor, Brian Delate, Blair Slater, Peter Krause, Heidi Schanz, Ron Taylor, Don Taylor, Ted Raymond, Judy Clayton, Fritz Dominique, Angel Schmiedt, Nastassja Schmiedt, Muriel Moore, Mal Jones, Judson Vaughn, Earl Hilliard Jr., David Andrew Nash, Jim Towers, Savannah Swafford, Antoni Corone, Mario Ernesto Sánchez, John Roselius, Kade Coates, Marcia DeBonis, Sam Kitchin, Sebastian Youngblood, Dave Corey, Mark Alan Gillott, Jay Saiter, Tony Todd, Marco Rubeo, Daryl Davis, Robert Davis, R.J. Murdock, Matthew McDonough, Larry McDowell, Joseph Lucus, Logan Kirksey, Ed Harris, Paul Giamatti, Adam Tomei, Harry Shearer, Una Damon, Philip Baker Hall, John Pleshette, Philip Glass, John Pramik, O-Lan Jones, Krista Lynn Landolfi, Joe Minjares, Al Foster, Zoaunne LeRoy, Millie Slavin, Terry Camilleri, Dona Hardy, Jeanette Miller, Joel McKinnon Miller, Tom Simmons, Susan Angelo, Carly Smiga, Yuji Okumoto, Kiyoko Yamaguchi, Saemi Nakamura"
The Usual Suspects,1995,Bryan Singer,*,Movie,IsNot,,https://www.imdb.com//title/tt0114814/?ref_=fn_al_tt_1,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak, Kevin Spacey, Chazz Palminteri, Pete Postlethwaite, Suzy Amis, Giancarlo Esposito, Dan Hedaya, Paul Bartel, Carl Bressler, Phillipe Simon, Jack Shearer, Christine Estabrook, Clark Gregg, Morgan Hunter, Ken Daly, Michelle Clunie, Louis Lombardi, Frank Medrano, Ron Gilbert, Vito D'Ambrosio, Gene Lythgow, Bob Elmore, David Powledge, Bob Pennetta, Billy Bates, Smadar Hanson, Castulo Guerra, Peter Rocca, Bert Williams"
The Wolf of Wall Street,2013,Martin Scorsese,,Movie,IsNot,,https://www.imdb.com//title/tt0993846/?ref_=fn_al_tt_1,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler, Rob Reiner, Jon Bernthal, Jon Favreau, Jean Dujardin, Joanna Lumley, Cristin Milioti, Christine Ebersole, Shea Whigham, Katarina Cas, P.J. Byrne, Kenneth Choi, Brian Sacca, Henry Zebrowski, Ethan Suplee, Barry Rothbart, Jake Hoffman, MacKenzie Meehan, Bo Dietl, Jon Spinogatti, Aya Cash, Rizwan Manji, Stephanie Kurtzuba, J.C. MacKenzie, Ashlie Atkinson, Thomas Middleditch, Stephen Kunken, Edward Herrmann, Jordan Belfort, Ted Griffin, Fran Lebowitz, Robert Clohessy, Natasha Newman-Thomas, Sandra Nelson, Johnnie Mae, Christina Jeffs, Sabina Maschi, Zana Markelson, Welker White, Danny Flaherty, Carla Corvo, Dustin Kerns, Ashley Blankenship, Madison McKinley, Dierdre Reimold, Kerry Malloy, Frank van Putten, Aaron Lazar, Steve Routman, Steve Witting, Charley Morgan, Michael Nathanson, Natalie Bensel, Tess Olivia, Jaclyn Keys, Krista Ashworth, Kathleen Fellegara, John Bernard Martin, Jamel Daniels, Dan Bittner, John Behlmann, Ward Horton, Bret Shuford, Paul Monte Jr., Ellen Sexton, Brian Tweedy, J.T. O'Connor, Steven Boyer, Danny A. Abeckaser, Tracy Friedman, Matthew Rauch, Michael Izquierdo, Donnie Keshawarz, Johnathan Tchaikovsky, Aaron Glaser, Ben Rameaka, Ben Loving, Brian Charles Johnson, Sebastian Tillinger, Chris Riggi, Dan Hunter, Meghan Rafferty, José Ramón Rosario, Davram Stiefler, Dan Daily, Ben Van Bergen, Matte Osian, Michael Devine, Jason Furlani, Scott Nicholson, Jeremy Bobb, Dean Auer, Tom Greer, Sharon Jones, Starr Duncan-Lowe, Saundra Williams, Emily Tremaine, Zineb Oukach, Loretta O. Booz, Shea Coleman, Giselle Eisenberg, Deema Aitken, Ashley Springer, Justin Anthony Long, Gregory Perri, Viki Boyle, Chris Caldovino, Marcos A. Gonzalez, Chris Matesevac, Justin Yllanes, Rémy Bennett, Catherine Curtin, Paul Urcioli, Jamie O'Connell, Michael O'Hara, Lawrence Lau, Michael Bryan French, Adria Baratta, Armen Garo, Garry Pastore, Louis Vanaria, Lawrence Smith, Hardy Winburn, Allyson Carr, Peter Youngblood Hills, Daniel Hepner, Brendan Griffin, Derek Milman, Victor Verhaeghe, Jared Houseman"
Transendence,2014,Wally Pfister,*,Movie,IsNot,,https://www.imdb.com//title/tt2209764/?ref_=fn_al_tt_1,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Morgan Freeman, Clifton Collins Jr., Cory Hardrict, Falk Hentschel, Josh Stewart, Luce Rains, Fernando Chien, Steven Liu, Xander Berkeley, Lukas Haas, Wallace Langham, James Burnett, Sam Quinn, Sam Webb, Chris Gartin, Olivia Taylor Dudley, Abe Bueno-Jallad, Lauren Sivan, Laramie Cooley, Nancy Jeris, Colin Jones, Dylan Kenin, Chad Brummett, Antonio Del Prete, Jon Kristian Moore, John Trejo, Matthew Berke, Darren P. Leis, Donna Brown, Richard Daniel Williams, Zack Carpenter, Christina Lancellotti, Kristen DeVore Rakes, Seth Adkins"
Vacation ,2015,"John Francis Daley, Jonathan Goldstein",:D,Movie,IsNot,,https://www.imdb.com//title/tt1524930/?ref_=fn_al_tt_1,"Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins, Chris Hemsworth, Leslie Mann, Chevy Chase, Beverly D'Angelo, Charlie Day, Catherine Missal, Ron Livingston, Norman Reedus, Keegan-Michael Key, Regina Hall, Emyri Crutchfield, Alkoya Brunson, Nick Kroll, Tim Heidecker, Kaitlin Olson, Michael Peña, Hannah Jeter, David Clennon, Colin Hanks, Kirstin Ford, Ethan Maher, Elizabeth Gillies, Cristina Squyres, Nadine Avola, Ryan Cartwright, Valerie Payton, O'Clair Alexander, Miles Doleac, Holly Gardner, R.F. Daley, Elizabeth Fendrick, Michael H. Cole, Brooke Jaye Taylor, Matthew Cornwell, Mitchell Warren, John Francis Daley"
Vicky Cristina Barcelona,2008,Woody Allen,*,Movie,IsNot,,https://www.imdb.com//title/tt0497465/?ref_=fn_al_tt_1,"Rebecca Hall, Scarlett Johansson, Christopher Evan Welch, Chris Messina, Patricia Clarkson, Kevin Dunn, Julio Perillán, Juan Quesada, Ricard Salom, Maurice Sonnenberg, Javier Bardem, Manel Barceló, Josep Maria Domènech, Emilio de Benito, Jaume Montané, Lloll Bertran, Joel Joan, Sílvia Sabaté, Penélope Cruz, Pablo Schreiber, Carrie Preston, Zak Orth, Abel Folk"
What Dreams May Come,1998,Vincent Ward,,Movie,IsNot,,https://www.imdb.com//title/tt0120889/?ref_=fn_al_tt_1,"Robin Williams, Cuba Gooding Jr., Annabella Sciorra, Max von Sydow, Jessica Brooks Grant, Josh Paddock, Rosalind Chao, Lucinda Jenney, Maggie McCarthy, Wilma Bonet, Matt Salinger, Carin Sprague, June Carryl, Paul P. Card IV, Werner Herzog, Clara Thomas, Benjamin Brock"
Why Him,2016,John Hamburg,:D,Movie,IsNot,,https://www.imdb.com//title/tt4501244/?ref_=fn_al_tt_1,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer, Bob Stephenson, Bryan Cranston, Megan Mullally, Zack Pearlman, Griffin Gluck, Jee Young Han, Mary Pat Gleason, Juliette B. Reiss, Melissa Graver, Steffen Dziczek, Jimmy Badstibner, Keegan-Michael Key, Jacob Kemp, Ramy Youssef, Brenda Good, Harrison Bieker, Richard Blais, Kaley Cuoco, Steve Aoki, Greg Worswick, Elon Musk, George Kareman, Adam Devine, Toby Turner, Casey Wilson, Andrew Rannells, Steve Bannos, Grace Hazelett, Sadie Hazelett, Craig Hosking, Gene Simmons, Paul Stanley"
Wild,2014,Jean-Marc Vallée,,Movie,IsNot,,https://www.imdb.com//title/tt2305051/?ref_=fn_al_tt_1,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae, Michiel Huisman, W. Earl Brown, Gaby Hoffmann, Kevin Rankin, Brian Van Holt, Cliff De Young, Mo McRae, Will Cuddy, Leigh Parker, Nick Eversman, Ray Buckley, Randy Sean Schulman, Cathryn de Prume, Kurt Conroyd, Ted deChatelet, Jeffree Newman, Lorraine Bahr, Jerry Carlton, Kevin Michael Moore, Debra Pralle, Gray Eubank, Anne Sorce, Charles Baker, JD Evermore, Beth Hall, Jan Hoag, Carlee McManus, Art Alexakis, Anne Gee Byrd, Evan O'Toole, Jeanine Jackson, Jason Newell, Barry O'Neil, Rich Morris, Bobbi Strayed Lindstrom, Robert Alan Barnett, William Nelson, Tony Doupe, Dan Considine, Andrew Saunderson, Greg James, Orianna Milne, Brian Borcherdt, Eric D. Johnson, Matt Pascua, Edric Carter, Matthew Noyes, John Dickerson Jr., Denise McSweeny, Alina Gatti, Henry Shotwell, Cheryl Strayed"
Wild Tales,2014,Damián Szifron,,Movie,IsNot,,https://www.imdb.com//title/tt3011894/?ref_=fn_al_tt_1,"Darío Grandinetti, María Marull, Mónica Villa, Diego Starosta, Marcelo Frasca, Lucila Mangone, María Laura Caccamo, Carlos Alberto Vavassori, Pablo Machado, Horacio Vay, Javier Pedersoli, Héctor Drachtman, María Rosa López Ottonello, Rita Cortese, Julieta Zylberberg, César Bordón, Juan Santiago Linari, Leonardo Sbaraglia, Walter Donado, Carlos Moyá, Juan Pablo Colombo, Miguel Ángel Platinado Grando, Ricardo Darín, Nancy Dupláa, Luis Mazzeo, Noemí Ron, Andrea Garrote, Fiorella Pedrazzini, Alejandro Angelini, Pablo Moseinco, Victoria Roland, Martín Gervasoni, Federico Liss, Lucrecia Gelardi, Camila Sofía Casas, Ricardo Truppel, Pablo Chao, Cristina Blanco, Daniel Merwicer, Oscar Martínez, María Onetto, Osmar Núñez, Germán de Silva, Diego Velázquez, Alan Daicz, Pablo Bricker, Diana Deglauy, Silvina La Morte, Ramiro Vayo, Mariano Sigman, Erica Rivas, Diego Gentile, Abián Vainstein, Liliana Weimer, Claudio Delan, Graciela Fodrini, Margarita Molfino, Marcelo Pozzi, Paula Grinszpan, Miguel Di Lemme, Camila Franco, Gustavo Bonfigli, Damián Benítez, Liliana Ackerman, Emilio Soler, Ángel Frega, Gustavo Curchio, Horacio Nin Uria, Luis Manuel Altamirano García"
Wonder,2017,Stephen Chbosky,,Movie,IsNot,,https://www.imdb.com//title/tt2543472/?ref_=fn_al_tt_1,"Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts, Mark Dozlaw, Rukiya Bernard, Jennifer March, Mandy Patinkin, Noah Jupe, Bryce Gheisar, Elle McKinnon, Daveed Diggs, Ty Consiglio, Kyle Breitkopf, James A Hughes, J. Douglas Stewart, Millie Davis, Ali Liebert, Joseph Gordon, Cameron Roberts, Danielle Rose Russell, Erika McKitrick, Nadji Jeter, Ben Immanuel, Jason McKinnon, Izzy Lieberman, Hannah Hoberman, Michael Alan Healy, Sonia Braga, Nicole Oliver, Emily Delahunty, Lucia Thain, Sasha Neuhaus, Rachel Hayward, Callahan Brebner, Caleb Gordon, Grayson Maxwell Gurnsey, Emily Giannozio, Haley Goldin, Maccie Margaret Chbosky, Victoria V. Cruz, Yan-Kay Crystal Lowe, Steve Bacic, Jason Tremblay, Liam Dickinson, Emma Tremblay, Armen Henry Bagdasrov, Lidya Jewett, Kaelyn Breitkopf, Gidget"
Yes Man,2008,Peyton Reed,:D,Movie,IsNot,,https://www.imdb.com//title/tt1068680/?ref_=fn_al_tt_1,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins, Rhys Darby, Danny Masterson, Fionnula Flanagan, Terence Stamp, Sasha Alexander, Molly Sims, Brent Briscoe, Rocky Carroll, John Cothran, Spencer Garrett, Sean O'Bryan, Kai Lennox, Cecelia Antoinette, Patrick Labyorteaux, Jamie Denbo, Shelby Zemanek, Alfred De Contreras, Peter Giles, Rebecca Corry, Whit Anderson, Pride Grinn, Kerry Hoyt, Anna Khaja, Maile Flanagan, Roni Meron, Heidi Herschbach, Graham Shiels, Brandon Walter, Emily Chen, Ashley Martinez, Kenny Searle, John H. Song, Lauren Kim, Mike Gomez, E.J. Callahan, Kelly Harris, Becky Kupersmith, Jillian Iva Meador, Jarrad Paul, Aaron Takahashi, Jon Baggio, Peter Spellos, Vivian Bang, William Will Simm, Jackie Harris Greenberg, Trent Minx, Sally Stevens, Eric Bradley, Teri Eiko Koide, Guy Maeda, John Pagano, Lisa Long, Mary-Pat Green, Stephanie Hodge, Matt Miller, J.R. Nutt, Kat Sawyer, Lance Wesley, Katsy Chappell, Poetri"
Yes Man,2008,Peyton Reed,,Movie,IsNot,,https://www.imdb.com//title/tt1068680/?ref_=fn_al_tt_1,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins, Rhys Darby, Danny Masterson, Fionnula Flanagan, Terence Stamp, Sasha Alexander, Molly Sims, Brent Briscoe, Rocky Carroll, John Cothran, Spencer Garrett, Sean O'Bryan, Kai Lennox, Cecelia Antoinette, Patrick Labyorteaux, Jamie Denbo, Shelby Zemanek, Alfred De Contreras, Peter Giles, Rebecca Corry, Whit Anderson, Pride Grinn, Kerry Hoyt, Anna Khaja, Maile Flanagan, Roni Meron, Heidi Herschbach, Graham Shiels, Brandon Walter, Emily Chen, Ashley Martinez, Kenny Searle, John H. Song, Lauren Kim, Mike Gomez, E.J. Callahan, Kelly Harris, Becky Kupersmith, Jillian Iva Meador, Jarrad Paul, Aaron Takahashi, Jon Baggio, Peter Spellos, Vivian Bang, William Will Simm, Jackie Harris Greenberg, Trent Minx, Sally Stevens, Eric Bradley, Teri Eiko Koide, Guy Maeda, John Pagano, Lisa Long, Mary-Pat Green, Stephanie Hodge, Matt Miller, J.R. Nutt, Kat Sawyer, Lance Wesley, Katsy Chappell, Poetri"
Youre Not You,2014,Aline Brosh McKenna,,Movie,IsNot,,https://www.imdb.com//title/tt12823454/?ref_=fn_al_tt_1,"Reese Witherspoon, Ashton Kutcher, Zoe Chao, Jesse Williams, Wesley Kimmel, Tig Notaro, Steve Zahn, Rachel Bloom, Griffin Matthews, Vella Lovell, Shiri Appleby, Tanner Swagger, Mystic Inscho, Michael Hitchcock, Rene Gube, Ted Griffin, Gloria Calderón Kellett, Tom Yi, Britney Young, Kelly Lester, Joshua Poon, Jasmine Richard-Brooks, Mike McCormack, Anna Benuzzi, Katie Hyde, Christopher V. Nelson, Duncan Calladine, Kelsey Flynn"
Better call Sauol,2015,"Vince Gilligan, Thomas Schnauz, Peter Gould, Michael Morris, Adam Bernstein, Michelle MacLaren, Colin Bucksey, John Shiban, Larysa Kondracki, Terry McDonough, Daniel Sackheim, Minkie Spiro, Jim McKay, Melissa Bernstein, Gordon Smith, Nicole Kassell, Michael Slovis, Scott Winant, Keith Gordon, Deborah Chow, Andrew Stanton, Norberto Barba, Bronwen Hughes, Giancarlo Esposito, Rhea Seehorn",*,Series,IsNot,,https://www.imdb.com//title/tt3032476/?ref_=fn_al_tt_1,Bob Odenkirk
Big little lies,2017,"Jean-Marc Vallée, Andrea Arnold",,Series,IsNot,,https://www.imdb.com//title/tt3920596/?ref_=fn_al_tt_1,Reese Witherspoon
Black mirror,2011,"Owen Harris, Carl Tibbetts, James Hawes, Otto Bathurst, Euros Lyn, Brian Welsh, Bryn Higgins, Dan Trachtenberg, Jakob Verbruggen, James Watkins, Joe Wright, Jodie Foster, Toby Haynes, John Hillcoat, Colm McCarthy, David Slade, Timothy Van Patten, Anne Sewitsky",*,Series,IsNot,,https://www.imdb.com//title/tt2085059/?ref_=fn_al_tt_1,Daniel Lapaine
Breaking Bad,2008,"Michelle MacLaren, Adam Bernstein, Vince Gilligan, Colin Bucksey, Michael Slovis, Bryan Cranston, Terry McDonough, Johan Renck, Rian Johnson, Scott Winant, Peter Gould, Tricia Brock, Bronwen Hughes, Tim Hunter, Jim McKay, Phil Abraham, John Dahl, Félix Enríquez Alcalá, Charles Haid, Peter Medak, John Shiban, David Slade, George Mastras, Thomas Schnauz, Sam Catlin",*,Series,IsNot,,https://www.imdb.com//title/tt0903747/?ref_=fn_al_tt_1,Bryan Cranston
Calls,2021,Fede Alvarez,*,Series,IsNot,,https://www.imdb.com//title/tt9327706/?ref_=fn_al_tt_1,Aubrey Plaza
Dark,2017,Baran bo Odar,*,Series,IsNot,,https://www.imdb.com//title/tt5753856/?ref_=fn_al_tt_1,Louis Hofmann
Dexter,2006,"John Dahl, Steve Shill, Keith Gordon, Marcos Siega, Ernest R. Dickerson, Romeo Tirone, Michael Cuesta, Tony Goldwyn, S.J. Clarkson, Stefan Schwartz, Robert Lieberman, Nick Gomez, Tim Hunter, Michael Lehmann, Holly Dale, Alik Sakharov, Adam Davidson, Jeremy Podeswa, Brian Kirk, Milan Cheylov, Seith Mann, Michael C. Hall",*,Series,IsNot,,https://www.imdb.com//title/tt0773262/?ref_=fn_al_tt_1,Michael C. Hall
Fleabag,2016,"Harry Bradbeer, Tim Kirkby",,Series,IsNot,,https://www.imdb.com//title/tt5687612/?ref_=fn_al_tt_1,Phoebe Waller-Bridge
Grays Anatomy,2005,Steven Soderbergh,,Series,IsNot,,https://www.imdb.com//title/tt0116447/?ref_=fn_al_tt_1,"Spalding Gray, Mike McLaughlin, Melissa Robertson, Alvin Henry, Alyne Hargroder, Buddy Carr, Gerry Urso, Chris Simms, Tommy Staub, Fay L. Woo, Kirk A. Patrick Jr."
House of Cards,2013,"James Foley, Robin Wright, John David Coles, Alik Sakharov, Carl Franklin, Agnieszka Holland, Tucker Gates, Tom Shankland, Allen Coulter, David Fincher, Charles McDougall, Joel Schumacher, John Dahl, Jakob Verbruggen, Roxann Dawson, Daniel Minahan, Michael Morris, Jodie Foster, Alex Graves, Kari Skogland, Ernest R. Dickerson, Louise Friedberg, Ami Canaan Mann, Stacie Passon, Thomas Schlamme",*,Series,IsNot,,https://www.imdb.com//title/tt1856010/?ref_=fn_al_tt_1,Robin Wright
Kidding,2018,"Michel Gondry, Jake Schreier, Minkie Spiro, Bert, Bertie, Kimberly Peirce",,Series,IsNot,,https://www.imdb.com//title/tt7375404/?ref_=fn_al_tt_1,Jim Carrey
Mindhunter,2017,"David Fincher, Carl Franklin, Andrew Douglas, Asif Kapadia, Tobias Lindholm, Andrew Dominik",,Series,IsNot,,https://www.imdb.com//title/tt5290382/?ref_=fn_al_tt_1,Jonathan Groff
Nine Perfect Strangers,2021,Jonathan Levine,,Series,IsNot,,https://www.imdb.com//title/tt8760932/?ref_=fn_al_tt_1,Nicole Kidman
See,2019,"Anders Engström, Frederick E.O. Toye, Francis Lawrence, Salli Richardson-Whitfield, Stephen Surjik, Simon Cellan Jones",*,Series,IsNot,,https://www.imdb.com//title/tt7949218/?ref_=fn_al_tt_1,Jason Momoa
